txn_id,timestamp,customer_id,amount,payment_method,issuer,status,failure_code
TXN02023,2026-08-21 16:31:00,CUST0287,5606.53,netbanking,HDFC,success,
TXN02024,2026-08-21 19:22:00,CUST0223,1547.4,netbanking,Axis,success,
TXN02025,2026-08-21 20:27:00,CUST0178,1828.17,upi,,success,
TXN02026,2026-08-21 23:47:00,CUST0092,7964.19,upi,,success,
TXN02027,2026-08-21 12:00:00,CUST0270,4751.58,netbanking,HDFC,success,
TXN02028,2026-08-21 17:58:00,CUST0130,252.01,netbanking,HDFC,success,
TXN02029,2026-08-21 15:02:00,CUST0246,7966.54,netbanking,SBI,success,
TXN02030,2026-08-21 22:01:00,CUST0293,6926.0,wallet,,success,
TXN02031,2026-08-21 16:11:00,CUST0233,3866.57,card,HDFC,success,
TXN02032,2026-08-21 20:47:00,CUST0079,1538.73,upi,,success,
TXN02033,2026-08-21 09:28:00,CUST0062,5154.2,card,SBI,success,
TXN02034,2026-08-21 13:54:00,CUST0279,1674.33,card,SBI,success,
TXN02035,2026-08-21 23:45:00,CUST0163,1478.33,netbanking,Kotak,failed,generic_decline
TXN02036,2026-08-21 15:53:00,CUST0207,5391.62,card,HDFC,success,
TXN02037,2026-08-21 11:46:00,CUST0257,2243.09,upi,,success,
TXN02038,2026-08-21 18:12:00,CUST0142,5556.43,wallet,,success,
TXN02039,2026-08-21 13:17:00,CUST0002,4550.39,card,SBI,success,
TXN02040,2026-08-21 18:59:00,CUST0045,3784.59,card,HDFC,success,
TXN02041,2026-08-21 11:20:00,CUST0045,4790.52,card,ICICI,success,
TXN02042,2026-08-21 19:23:00,CUST0112,3763.74,upi,,success,
TXN02043,2026-08-21 20:48:00,CUST0098,5944.17,netbanking,HDFC,success,
TXN02044,2026-08-21 11:17:00,CUST0147,1252.34,netbanking,Axis,success,
TXN02045,2026-08-21 13:56:00,CUST0097,1713.91,netbanking,SBI,success,
TXN02046,2026-08-21 10:31:00,CUST0136,2937.95,netbanking,SBI,success,
TXN02047,2026-08-21 16:53:00,CUST0268,5103.56,upi,,failed,generic_decline
TXN02048,2026-08-21 15:09:00,CUST0300,4372.9,upi,,success,
TXN02049,2026-08-21 14:41:00,CUST0223,6515.63,netbanking,ICICI,success,
TXN02050,2026-08-21 17:53:00,CUST0258,5983.58,netbanking,HDFC,success,
TXN02051,2026-08-21 13:13:00,CUST0108,3821.35,card,HDFC,success,
TXN02052,2026-08-21 16:08:00,CUST0096,3817.89,netbanking,SBI,success,
TXN02053,2026-08-21 14:44:00,CUST0018,971.21,netbanking,HDFC,success,
TXN02054,2026-08-21 14:21:00,CUST0244,5235.87,card,ICICI,success,
TXN02055,2026-08-21 11:29:00,CUST0157,4442.21,card,Axis,success,
TXN02056,2026-08-21 18:36:00,CUST0234,5601.81,wallet,,success,
TXN02057,2026-08-21 13:46:00,CUST0125,3079.74,netbanking,Axis,success,
TXN02058,2026-08-21 09:59:00,CUST0154,7037.85,card,Axis,success,
TXN02059,2026-08-21 18:25:00,CUST0138,4805.65,upi,,success,
TXN02060,2026-08-21 23:38:00,CUST0154,7727.1,upi,,success,
TXN02061,2026-08-21 21:08:00,CUST0291,1169.64,netbanking,HDFC,success,
TXN02062,2026-08-21 21:49:00,CUST0159,1260.47,netbanking,Axis,success,
TXN02063,2026-08-21 09:42:00,CUST0236,1307.8,upi,,success,
TXN02064,2026-08-21 11:15:00,CUST0042,6883.43,wallet,,success,
TXN02065,2026-08-21 11:43:00,CUST0126,4509.48,netbanking,HDFC,success,
TXN02066,2026-08-21 10:30:00,CUST0177,4466.16,wallet,,success,
TXN02067,2026-08-21 19:24:00,CUST0242,6676.07,upi,,success,
TXN02068,2026-08-21 15:08:00,CUST0050,2649.1,upi,,success,
TXN02069,2026-08-21 23:18:00,CUST0168,6585.36,wallet,,success,
TXN02070,2026-08-21 10:22:00,CUST0274,3983.23,card,ICICI,success,
TXN02071,2026-08-21 21:15:00,CUST0092,3047.69,netbanking,Kotak,success,
TXN02072,2026-08-21 23:04:00,CUST0204,5217.78,upi,,success,
TXN02073,2026-08-21 12:19:00,CUST0023,3567.89,netbanking,Axis,success,
TXN02074,2026-08-21 11:18:00,CUST0218,2592.07,wallet,,failed,generic_decline
TXN02075,2026-08-21 11:10:00,CUST0216,3276.0,card,Axis,failed,card_expired
TXN02076,2026-08-21 19:46:00,CUST0178,946.03,wallet,,success,
TXN02077,2026-08-21 11:20:00,CUST0007,1160.61,wallet,,success,
TXN02078,2026-08-21 16:41:00,CUST0006,7685.38,wallet,,success,
TXN02079,2026-08-21 13:27:00,CUST0028,2180.4,card,Kotak,success,
TXN02080,2026-08-21 17:23:00,CUST0231,6280.88,netbanking,Kotak,success,
TXN02081,2026-08-21 21:11:00,CUST0058,7848.77,wallet,,success,
TXN02082,2026-08-21 11:00:00,CUST0041,2796.36,netbanking,ICICI,success,
TXN02083,2026-08-21 15:03:00,CUST0233,3798.39,card,HDFC,success,
TXN02084,2026-08-21 14:03:00,CUST0236,7129.95,netbanking,SBI,success,
TXN02085,2026-08-21 21:52:00,CUST0152,334.71,netbanking,ICICI,success,
TXN02086,2026-08-21 09:28:00,CUST0214,2698.37,card,Kotak,success,
TXN02087,2026-08-21 17:47:00,CUST0019,3260.28,upi,,success,
TXN02088,2026-08-21 11:46:00,CUST0049,1285.46,wallet,,success,
TXN02089,2026-08-21 14:29:00,CUST0141,5558.59,upi,,success,
TXN02090,2026-08-21 18:29:00,CUST0269,469.03,netbanking,SBI,failed,generic_decline
TXN02091,2026-08-21 15:32:00,CUST0052,7845.09,card,SBI,success,
TXN02092,2026-08-21 15:25:00,CUST0155,325.71,netbanking,HDFC,success,
TXN02093,2026-08-21 10:50:00,CUST0222,1654.4,netbanking,SBI,success,
TXN02094,2026-08-21 22:50:00,CUST0277,2063.46,card,SBI,success,
TXN02095,2026-08-21 21:59:00,CUST0111,3580.02,upi,,success,
TXN02096,2026-08-21 18:25:00,CUST0024,7291.51,netbanking,SBI,failed,generic_decline
TXN02097,2026-08-21 09:50:00,CUST0107,3402.45,upi,,success,
TXN02098,2026-08-21 18:50:00,CUST0237,7810.8,netbanking,HDFC,success,
TXN02099,2026-08-21 20:20:00,CUST0010,1885.3,netbanking,Kotak,success,
TXN02100,2026-08-21 19:38:00,CUST0216,2730.7,wallet,,success,
TXN02101,2026-08-21 09:21:00,CUST0286,2823.68,netbanking,Axis,success,
TXN02102,2026-08-21 12:34:00,CUST0256,5627.14,wallet,,success,
TXN02103,2026-08-21 19:54:00,CUST0017,4634.81,card,Axis,success,
TXN02104,2026-08-21 10:13:00,CUST0177,6021.89,netbanking,SBI,success,
TXN02105,2026-08-21 16:43:00,CUST0162,3818.93,upi,,success,
TXN02106,2026-08-21 18:22:00,CUST0086,4584.41,wallet,,success,
TXN02107,2026-08-21 21:18:00,CUST0012,4518.05,wallet,,success,
TXN02108,2026-08-21 23:34:00,CUST0193,1183.82,card,HDFC,success,
TXN02109,2026-08-21 10:36:00,CUST0109,2421.39,upi,,success,
TXN02110,2026-08-21 17:26:00,CUST0206,2913.39,upi,,success,
TXN02111,2026-08-21 14:49:00,CUST0143,3000.92,card,SBI,success,
TXN02112,2026-08-21 15:14:00,CUST0273,6893.59,wallet,,success,
TXN02113,2026-08-21 22:59:00,CUST0147,3678.23,upi,,success,
TXN02114,2026-08-21 17:53:00,CUST0002,2772.33,wallet,,success,
TXN02115,2026-08-21 15:37:00,CUST0051,5276.87,wallet,,success,
TXN02116,2026-08-21 18:14:00,CUST0015,1237.79,card,Kotak,success,
TXN02117,2026-08-21 09:20:00,CUST0210,4937.03,upi,,success,
TXN02118,2026-08-21 19:05:00,CUST0242,7621.99,card,Kotak,success,
TXN02119,2026-08-21 17:32:00,CUST0200,6927.99,upi,,success,
TXN02120,2026-08-21 11:30:00,CUST0123,7506.56,upi,,success,
TXN02121,2026-08-21 10:57:00,CUST0151,392.48,wallet,,success,
TXN02122,2026-08-21 12:50:00,CUST0228,1538.49,wallet,,success,
TXN02123,2026-08-21 21:38:00,CUST0057,6727.32,upi,,success,
TXN02124,2026-08-21 09:47:00,CUST0036,403.73,wallet,,success,
TXN02125,2026-08-21 22:24:00,CUST0241,702.37,wallet,,success,
TXN02126,2026-08-21 10:45:00,CUST0276,6246.28,card,Axis,success,
TXN02127,2026-08-21 13:51:00,CUST0031,3277.41,card,SBI,success,
TXN02128,2026-08-21 19:41:00,CUST0262,3604.36,card,HDFC,success,
TXN02129,2026-08-21 21:52:00,CUST0135,4701.52,card,ICICI,success,
TXN02130,2026-08-21 11:58:00,CUST0174,2058.09,wallet,,success,
TXN02131,2026-08-21 14:41:00,CUST0050,5595.67,wallet,,success,
TXN02132,2026-08-21 21:15:00,CUST0252,6092.3,netbanking,SBI,success,
TXN02133,2026-08-21 21:28:00,CUST0170,5641.56,netbanking,Kotak,failed,generic_decline
TXN02134,2026-08-21 11:33:00,CUST0072,2414.18,upi,,success,
TXN02135,2026-08-21 14:45:00,CUST0289,2436.06,upi,,success,
TXN02136,2026-08-21 16:45:00,CUST0157,3602.92,netbanking,ICICI,success,
TXN02137,2026-08-21 11:38:00,CUST0066,2444.81,wallet,,success,
TXN02138,2026-08-21 09:54:00,CUST0117,1811.55,netbanking,ICICI,success,
TXN02139,2026-08-21 14:46:00,CUST0133,4142.44,wallet,,success,
TXN02140,2026-08-21 14:41:00,CUST0088,1373.63,netbanking,Kotak,success,
TXN02141,2026-08-21 19:10:00,CUST0249,6985.64,wallet,,success,
TXN02142,2026-08-21 09:42:00,CUST0195,7583.54,netbanking,ICICI,success,
TXN02143,2026-08-21 11:17:00,CUST0115,4927.83,card,ICICI,success,
TXN02144,2026-08-21 18:58:00,CUST0236,5163.3,card,Kotak,failed,card_expired
TXN02145,2026-08-21 14:42:00,CUST0104,407.8,card,SBI,success,
TXN02146,2026-08-21 17:34:00,CUST0139,6795.85,card,HDFC,success,
TXN02147,2026-08-21 12:15:00,CUST0268,2160.17,upi,,success,
TXN02148,2026-08-21 12:44:00,CUST0126,5781.44,upi,,failed,generic_decline
TXN02149,2026-08-21 17:17:00,CUST0137,867.17,upi,,success,
TXN02150,2026-08-21 23:57:00,CUST0033,1190.51,netbanking,HDFC,success,
TXN02151,2026-08-21 18:48:00,CUST0125,4712.97,wallet,,success,
TXN02152,2026-08-21 14:50:00,CUST0027,5126.16,upi,,success,
TXN02153,2026-08-21 10:30:00,CUST0227,1699.56,upi,,success,
TXN02154,2026-08-21 18:00:00,CUST0154,4716.45,card,Axis,success,
TXN02155,2026-08-21 18:51:00,CUST0100,5134.22,wallet,,success,
TXN02156,2026-08-21 21:26:00,CUST0129,4870.63,wallet,,success,
TXN02157,2026-08-21 17:30:00,CUST0169,4186.47,netbanking,SBI,success,
TXN02158,2026-08-21 14:17:00,CUST0128,5471.06,netbanking,Axis,success,
TXN02159,2026-08-21 16:00:00,CUST0094,2655.78,wallet,,success,
TXN02160,2026-08-21 10:48:00,CUST0092,3541.32,netbanking,HDFC,success,
TXN02161,2026-08-21 14:40:00,CUST0227,5542.63,upi,,success,
TXN02162,2026-08-21 21:14:00,CUST0056,1823.75,netbanking,SBI,success,
TXN02163,2026-08-21 10:43:00,CUST0242,2505.48,upi,,success,
TXN02164,2026-08-21 14:10:00,CUST0080,1656.45,wallet,,success,
TXN02165,2026-08-21 18:42:00,CUST0081,1383.49,wallet,,success,
TXN02166,2026-08-21 21:46:00,CUST0214,2264.66,netbanking,Axis,success,
TXN02167,2026-08-21 14:09:00,CUST0156,2553.92,netbanking,SBI,success,
TXN02168,2026-08-21 18:25:00,CUST0218,6137.16,card,Axis,success,
TXN02169,2026-08-21 14:41:00,CUST0210,6472.16,wallet,,success,
TXN02170,2026-08-21 22:45:00,CUST0010,1737.37,netbanking,SBI,success,
TXN02171,2026-08-21 14:27:00,CUST0013,6358.72,netbanking,Kotak,success,
TXN02172,2026-08-21 21:13:00,CUST0103,4997.81,wallet,,success,
TXN02173,2026-08-21 10:15:00,CUST0055,1409.28,wallet,,success,
TXN02174,2026-08-21 09:49:00,CUST0241,5326.43,wallet,,success,
TXN02175,2026-08-21 09:06:00,CUST0193,590.5,netbanking,SBI,success,
TXN02176,2026-08-21 23:18:00,CUST0225,1021.59,upi,,success,
TXN02177,2026-08-21 14:49:00,CUST0038,5899.72,upi,,success,
TXN02178,2026-08-21 18:12:00,CUST0154,4560.42,wallet,,success,
TXN02179,2026-08-21 17:48:00,CUST0294,5336.42,netbanking,HDFC,success,
TXN02180,2026-08-21 22:50:00,CUST0035,5639.12,netbanking,SBI,success,
TXN02181,2026-08-21 20:56:00,CUST0229,1836.28,netbanking,Axis,success,
TXN02182,2026-08-21 14:12:00,CUST0186,5469.7,netbanking,SBI,success,
TXN02183,2026-08-21 11:07:00,CUST0012,5191.59,wallet,,success,
TXN02184,2026-08-21 21:03:00,CUST0250,6678.64,card,Kotak,success,
TXN02185,2026-08-21 15:02:00,CUST0290,7684.34,netbanking,Kotak,success,
TXN02186,2026-08-21 14:40:00,CUST0295,676.81,card,Kotak,success,
TXN02187,2026-08-21 21:07:00,CUST0286,4324.34,card,Kotak,success,
TXN02188,2026-08-21 21:04:00,CUST0098,6171.85,wallet,,success,
TXN02189,2026-08-21 16:56:00,CUST0239,7062.24,upi,,success,
TXN02190,2026-08-21 11:41:00,CUST0038,4665.51,wallet,,success,
TXN02191,2026-08-21 23:01:00,CUST0222,3301.51,netbanking,HDFC,success,
TXN02192,2026-08-21 09:00:00,CUST0200,1918.05,wallet,,success,
TXN02193,2026-08-21 18:43:00,CUST0115,6177.06,wallet,,success,
TXN02194,2026-08-21 21:52:00,CUST0103,4659.34,netbanking,Kotak,success,
TXN02195,2026-08-21 12:19:00,CUST0076,1575.46,card,Kotak,success,
TXN02196,2026-08-21 21:08:00,CUST0021,4389.6,card,SBI,success,
TXN02197,2026-08-21 19:13:00,CUST0118,1733.36,upi,,success,
TXN02198,2026-08-21 12:59:00,CUST0139,7371.04,netbanking,HDFC,success,
TXN02199,2026-08-21 10:53:00,CUST0226,7591.91,card,Axis,success,
TXN02200,2026-08-21 15:03:00,CUST0107,3657.48,wallet,,success,
TXN02201,2026-08-21 18:52:00,CUST0195,1128.5,upi,,success,
TXN02202,2026-08-21 20:33:00,CUST0297,1105.37,upi,,success,
TXN02203,2026-08-21 20:38:00,CUST0251,2963.36,netbanking,Axis,success,
TXN02204,2026-08-21 21:32:00,CUST0047,2974.89,netbanking,Kotak,success,
TXN02205,2026-08-21 09:00:00,CUST0234,3133.23,wallet,,success,
TXN02206,2026-08-21 14:23:00,CUST0052,7573.99,card,Axis,success,
TXN02207,2026-08-21 12:44:00,CUST0154,812.94,wallet,,success,
TXN02208,2026-08-21 13:46:00,CUST0009,5231.77,netbanking,HDFC,success,
TXN02209,2026-08-21 11:36:00,CUST0128,222.8,upi,,success,
TXN02210,2026-08-21 21:02:00,CUST0241,630.27,upi,,success,
TXN02211,2026-08-21 14:39:00,CUST0151,3406.78,upi,,success,
TXN02212,2026-08-21 23:33:00,CUST0090,7727.61,upi,,success,
TXN02213,2026-08-21 21:10:00,CUST0057,385.34,upi,,success,
TXN02214,2026-08-21 23:53:00,CUST0192,2231.67,netbanking,HDFC,success,
TXN02215,2026-08-21 09:56:00,CUST0170,3843.44,upi,,success,
TXN02216,2026-08-21 17:24:00,CUST0024,6135.64,upi,,success,
TXN02217,2026-08-21 14:57:00,CUST0008,1898.19,wallet,,success,
TXN02218,2026-08-21 16:29:00,CUST0058,7869.44,wallet,,success,
TXN02219,2026-08-21 13:30:00,CUST0001,3835.47,netbanking,ICICI,success,
TXN02220,2026-08-21 14:39:00,CUST0277,5397.19,card,Axis,success,
TXN02221,2026-08-21 12:08:00,CUST0293,1871.59,upi,,success,
TXN02222,2026-08-21 12:42:00,CUST0074,795.18,card,Axis,success,
TXN02223,2026-08-21 12:14:00,CUST0054,2117.77,netbanking,SBI,success,
TXN02224,2026-08-21 19:37:00,CUST0237,4231.35,netbanking,ICICI,success,
TXN02225,2026-08-21 19:09:00,CUST0192,4698.04,card,Axis,success,
TXN02226,2026-08-21 11:00:00,CUST0102,1272.19,card,ICICI,success,
TXN02227,2026-08-21 09:36:00,CUST0166,3924.09,netbanking,ICICI,success,
TXN02228,2026-08-21 15:28:00,CUST0296,7942.69,wallet,,success,
TXN02229,2026-08-21 16:07:00,CUST0280,5997.94,netbanking,SBI,success,
TXN02230,2026-08-21 13:21:00,CUST0096,6484.86,wallet,,success,
TXN02231,2026-08-21 19:06:00,CUST0234,5393.9,netbanking,Kotak,success,
TXN02232,2026-08-21 15:41:00,CUST0188,349.5,upi,,success,
TXN02233,2026-08-21 22:07:00,CUST0235,1094.18,netbanking,ICICI,success,
TXN02234,2026-08-21 16:27:00,CUST0158,4493.39,card,Kotak,success,
TXN02235,2026-08-21 12:09:00,CUST0262,6744.1,upi,,success,
TXN02236,2026-08-21 20:47:00,CUST0102,2928.4,upi,,success,
TXN02237,2026-08-21 17:03:00,CUST0272,6432.04,netbanking,Kotak,success,
TXN02238,2026-08-21 11:23:00,CUST0272,1396.19,upi,,success,
TXN02239,2026-08-21 22:59:00,CUST0116,6046.17,upi,,success,
TXN02240,2026-08-21 22:12:00,CUST0218,2335.61,wallet,,success,
TXN02241,2026-08-21 15:57:00,CUST0268,3890.88,netbanking,ICICI,success,
TXN02242,2026-08-21 09:04:00,CUST0154,2122.93,netbanking,ICICI,success,
TXN02243,2026-08-21 09:48:00,CUST0035,3371.45,upi,,success,
TXN02244,2026-08-21 21:51:00,CUST0083,7815.17,upi,,success,
TXN02245,2026-08-21 19:26:00,CUST0082,3219.35,upi,,success,
TXN02246,2026-08-21 10:14:00,CUST0180,7712.36,netbanking,ICICI,success,
TXN02247,2026-08-21 20:47:00,CUST0064,4749.55,upi,,success,
TXN02248,2026-08-21 19:17:00,CUST0073,6120.59,card,HDFC,success,
TXN02249,2026-08-21 10:49:00,CUST0269,5084.08,wallet,,success,
TXN02250,2026-08-21 13:52:00,CUST0225,1130.19,wallet,,success,
TXN02251,2026-08-21 23:17:00,CUST0175,7603.48,card,Axis,success,
TXN02252,2026-08-21 10:40:00,CUST0131,3812.23,upi,,success,
TXN02253,2026-08-21 21:18:00,CUST0250,1913.37,card,HDFC,failed,card_expired
TXN02254,2026-08-21 12:55:00,CUST0186,6822.23,wallet,,success,
TXN02255,2026-08-21 15:03:00,CUST0222,5158.77,netbanking,SBI,success,
TXN02256,2026-08-21 14:26:00,CUST0261,5385.78,netbanking,SBI,success,
TXN02257,2026-08-21 20:51:00,CUST0052,3961.56,wallet,,success,
TXN02258,2026-08-21 19:17:00,CUST0223,966.13,wallet,,success,
TXN02259,2026-08-21 15:38:00,CUST0290,4223.89,wallet,,failed,generic_decline
TXN02260,2026-08-21 18:53:00,CUST0056,6379.76,card,Kotak,success,
TXN02261,2026-08-21 14:37:00,CUST0123,5429.98,wallet,,success,
TXN02262,2026-08-21 14:41:00,CUST0021,6336.87,wallet,,success,
TXN02263,2026-08-21 09:25:00,CUST0268,6533.31,wallet,,success,
TXN02264,2026-08-21 12:36:00,CUST0014,1568.79,netbanking,HDFC,success,
TXN02265,2026-08-21 21:01:00,CUST0212,5873.1,netbanking,SBI,success,
TXN02266,2026-08-21 14:15:00,CUST0177,2321.56,card,SBI,success,
TXN02267,2026-08-21 21:50:00,CUST0135,1410.65,netbanking,Axis,success,
TXN02268,2026-08-21 22:31:00,CUST0089,6874.67,netbanking,SBI,success,
TXN02269,2026-08-21 14:53:00,CUST0117,2550.81,card,Axis,success,
TXN02270,2026-08-21 19:11:00,CUST0255,6089.03,upi,,success,
TXN02271,2026-08-21 14:21:00,CUST0249,6476.3,netbanking,ICICI,success,
TXN02272,2026-08-21 09:07:00,CUST0166,1639.85,netbanking,Kotak,success,
TXN02273,2026-08-21 13:48:00,CUST0287,4545.38,upi,,success,
TXN02274,2026-08-21 12:05:00,CUST0039,860.76,wallet,,success,
TXN02275,2026-08-21 20:21:00,CUST0075,4332.7,wallet,,success,
TXN02276,2026-08-21 10:54:00,CUST0198,7655.19,netbanking,Kotak,success,
TXN02277,2026-08-21 14:14:00,CUST0043,3623.91,card,ICICI,success,
TXN02278,2026-08-21 09:31:00,CUST0141,1912.08,upi,,success,
TXN02279,2026-08-21 16:41:00,CUST0116,6520.47,upi,,failed,generic_decline
TXN02280,2026-08-21 09:54:00,CUST0125,4955.93,wallet,,success,
TXN02281,2026-08-21 18:12:00,CUST0283,3386.74,wallet,,success,
TXN02282,2026-08-21 20:16:00,CUST0199,5697.96,netbanking,SBI,success,
TXN02283,2026-08-21 23:59:00,CUST0187,7504.84,netbanking,Kotak,success,
TXN02284,2026-08-21 14:55:00,CUST0069,6645.47,upi,,success,
TXN02285,2026-08-21 11:06:00,CUST0297,7850.94,wallet,,success,
TXN02286,2026-08-21 21:52:00,CUST0054,4892.12,netbanking,Kotak,success,
TXN02287,2026-08-21 16:17:00,CUST0115,4657.93,card,Axis,success,
TXN02288,2026-08-21 18:27:00,CUST0255,657.56,upi,,failed,generic_decline
TXN02289,2026-08-21 17:41:00,CUST0230,601.73,netbanking,Axis,success,
TXN02290,2026-08-21 10:43:00,CUST0076,2932.14,netbanking,Kotak,success,
TXN02291,2026-08-21 20:38:00,CUST0015,4002.86,upi,,success,
TXN02292,2026-08-21 19:28:00,CUST0111,2582.13,netbanking,SBI,success,
TXN02293,2026-08-21 15:09:00,CUST0261,6165.46,netbanking,HDFC,success,
TXN02294,2026-08-21 20:48:00,CUST0028,2963.04,card,HDFC,success,
TXN02295,2026-08-21 15:46:00,CUST0272,1415.48,upi,,success,
TXN02296,2026-08-21 22:11:00,CUST0092,381.48,wallet,,success,
TXN02297,2026-08-21 10:06:00,CUST0170,7577.26,wallet,,success,
TXN02298,2026-08-21 20:30:00,CUST0196,1237.3,netbanking,ICICI,success,
TXN02299,2026-08-21 11:45:00,CUST0182,3528.33,netbanking,Axis,success,
TXN02300,2026-08-21 15:12:00,CUST0134,1929.13,card,SBI,success,
TXN02301,2026-08-21 17:16:00,CUST0049,310.15,card,Kotak,success,
TXN02302,2026-08-21 10:10:00,CUST0192,163.57,card,HDFC,failed,card_expired
TXN02303,2026-08-21 09:51:00,CUST0157,7255.39,netbanking,HDFC,success,
TXN02304,2026-08-21 19:39:00,CUST0097,4060.88,upi,,success,
TXN02305,2026-08-21 22:43:00,CUST0050,7314.02,netbanking,Kotak,success,
TXN02306,2026-08-21 20:54:00,CUST0226,7055.42,upi,,success,
TXN02307,2026-08-21 09:39:00,CUST0228,454.38,card,SBI,success,
TXN02308,2026-08-21 14:43:00,CUST0056,1566.27,upi,,success,
TXN02309,2026-08-21 12:38:00,CUST0255,1368.73,netbanking,Axis,success,
TXN02310,2026-08-21 22:24:00,CUST0281,6304.89,card,Kotak,success,
TXN02311,2026-08-21 14:09:00,CUST0127,2029.69,wallet,,success,
TXN02312,2026-08-21 09:22:00,CUST0207,610.2,wallet,,success,
TXN02313,2026-08-21 22:33:00,CUST0051,863.98,netbanking,Kotak,success,
TXN02314,2026-08-21 17:25:00,CUST0273,6091.85,upi,,success,
TXN02315,2026-08-21 16:48:00,CUST0070,1704.63,wallet,,success,
TXN02316,2026-08-21 10:31:00,CUST0194,337.1,card,SBI,success,
TXN02317,2026-08-21 13:31:00,CUST0200,7939.46,netbanking,HDFC,success,
TXN02318,2026-08-21 12:05:00,CUST0022,2560.89,upi,,success,
TXN02319,2026-08-21 17:01:00,CUST0025,520.58,netbanking,Axis,success,
TXN02320,2026-08-21 09:52:00,CUST0276,6629.34,wallet,,success,
TXN02321,2026-08-21 22:11:00,CUST0269,4143.65,card,ICICI,failed,card_expired
TXN02322,2026-08-21 23:14:00,CUST0096,5742.42,card,ICICI,success,
TXN02323,2026-08-21 19:39:00,CUST0293,272.4,wallet,,success,
TXN02324,2026-08-21 23:18:00,CUST0060,187.2,upi,,success,
TXN02325,2026-08-21 11:24:00,CUST0170,6638.59,netbanking,Axis,failed,generic_decline
TXN02326,2026-08-21 18:15:00,CUST0073,5030.85,netbanking,Axis,success,
TXN02327,2026-08-21 12:56:00,CUST0159,5278.69,netbanking,Axis,success,
TXN02328,2026-08-21 22:26:00,CUST0213,3110.48,upi,,success,
TXN02329,2026-08-21 13:38:00,CUST0250,231.87,wallet,,failed,generic_decline
TXN02330,2026-08-21 11:42:00,CUST0230,5562.57,card,HDFC,success,
TXN02331,2026-08-21 10:11:00,CUST0251,4364.98,upi,,success,
TXN02332,2026-08-21 19:45:00,CUST0132,7455.36,wallet,,success,
TXN02333,2026-08-21 13:54:00,CUST0147,4625.35,card,HDFC,success,
TXN02334,2026-08-21 10:35:00,CUST0104,6794.67,upi,,success,
TXN02335,2026-08-21 16:30:00,CUST0019,1008.35,upi,,failed,generic_decline
TXN02336,2026-08-21 11:05:00,CUST0199,6135.95,card,ICICI,success,
TXN02337,2026-08-21 16:47:00,CUST0190,1270.66,card,Kotak,success,
TXN02338,2026-08-21 21:13:00,CUST0097,5840.54,card,Kotak,failed,generic_decline
TXN02339,2026-08-21 14:55:00,CUST0079,7610.75,upi,,success,
TXN02340,2026-08-21 23:41:00,CUST0103,592.96,wallet,,success,
TXN02341,2026-08-21 17:04:00,CUST0150,1918.1,upi,,success,
TXN02342,2026-08-21 09:55:00,CUST0225,3608.16,upi,,success,
TXN02343,2026-08-21 17:10:00,CUST0148,1275.4,netbanking,HDFC,success,
TXN02344,2026-08-21 15:33:00,CUST0034,4344.05,upi,,success,
TXN02345,2026-08-21 14:02:00,CUST0165,1276.37,card,ICICI,failed,generic_decline
TXN02346,2026-08-21 18:03:00,CUST0002,6537.59,card,ICICI,success,
TXN02347,2026-08-21 18:34:00,CUST0019,730.3,wallet,,success,
TXN02348,2026-08-21 13:43:00,CUST0198,4985.99,wallet,,success,
TXN02349,2026-08-21 19:31:00,CUST0122,4958.98,netbanking,Axis,success,
TXN02350,2026-08-21 16:34:00,CUST0079,7053.64,upi,,success,
TXN02351,2026-08-21 15:16:00,CUST0090,7073.21,netbanking,HDFC,success,
TXN02352,2026-08-21 11:02:00,CUST0154,3760.47,upi,,success,
TXN02353,2026-08-21 22:40:00,CUST0065,2920.59,wallet,,success,
TXN02354,2026-08-21 16:46:00,CUST0214,3700.65,wallet,,success,
TXN02355,2026-08-21 14:42:00,CUST0173,3281.23,upi,,success,
TXN02356,2026-08-21 18:12:00,CUST0098,7591.84,netbanking,Axis,success,
TXN02357,2026-08-21 14:41:00,CUST0210,2559.16,wallet,,success,
TXN02358,2026-08-21 17:41:00,CUST0056,3700.71,wallet,,success,
TXN02359,2026-08-21 14:35:00,CUST0112,7135.91,wallet,,success,
TXN02360,2026-08-21 11:28:00,CUST0222,337.11,upi,,success,
TXN02361,2026-08-21 13:47:00,CUST0089,5492.95,upi,,success,
TXN02362,2026-08-21 21:51:00,CUST0295,1702.81,wallet,,success,
TXN02363,2026-08-21 22:47:00,CUST0126,1174.86,wallet,,success,
TXN02364,2026-08-21 20:40:00,CUST0272,7025.95,card,HDFC,success,
TXN02365,2026-08-21 23:55:00,CUST0005,6975.29,netbanking,HDFC,success,
TXN02366,2026-08-21 12:47:00,CUST0183,1332.23,upi,,success,
TXN02367,2026-08-21 14:39:00,CUST0034,7287.58,wallet,,success,
TXN02368,2026-08-21 13:19:00,CUST0090,946.77,upi,,success,
TXN02369,2026-08-21 11:26:00,CUST0078,1079.76,wallet,,success,
TXN02370,2026-08-21 19:30:00,CUST0283,5643.92,netbanking,ICICI,success,
TXN02371,2026-08-21 23:28:00,CUST0076,911.99,card,ICICI,success,
TXN02372,2026-08-21 15:30:00,CUST0243,1488.09,card,Kotak,success,
TXN02373,2026-08-21 23:28:00,CUST0186,4741.4,upi,,success,
TXN02374,2026-08-21 16:42:00,CUST0011,4599.25,netbanking,HDFC,success,
